ensembl_gene_id	external_gene_name	entrezgene_id	chromosome_name	start_position	end_position
ENSG00000237016		NA	2	173575110	173576341
ENSG00000237024	RPL21P33	NA	2	60852260	60852743
ENSG00000237032	RPSAP7	NA	10	14723171	14724055
ENSG00000237042	MICG	NA	6	29812565	29812696
ENSG00000237049	RPL34P1	NA	1	168210616	168210969
ENSG00000237072		NA	9	81488308	81488837
ENSG00000237080	EHMT2-AS1	107986588	6	31877808	31884204
ENSG00000237082	COX5BP6	NA	13	100623875	100624429
ENSG00000237092	LINC01065	NA	13	53099397	53151914
ENSG00000237110	TAAR9	134860	6	132538277	132539336
ENSG00000237148	HIGD1AP2	NA	13	81272891	81273170
ENSG00000237160		NA	7	95348718	95348910
ENSG00000237163		NA	1	62905180	62905482
ENSG00000237175	NME1P1	NA	13	22099163	22099544
ENSG00000237183	KRTAP9-10P	NA	17	41280604	41280810
ENSG00000237185	VN1R66P	NA	16	31648307	31649222
ENSG00000237202	BNIP3P43	NA	21	13120244	13120807
ENSG00000237205	RPL7P34	NA	10	88618223	88618934
ENSG00000237213	RPL23AP22	NA	1	193756815	193757267
ENSG00000237215	DEFB131D	NA	8	12290071	12296180
ENSG00000237230	KRTAP2-5P	NA	17	41071946	41072341
ENSG00000237242	BTF3P15	NA	10	109534655	109534990
ENSG00000237256	PGAM3P	NA	20	11621051	11621477
ENSG00000237257	MTND2P8	NA	9	78741720	78742744
ENSG00000237260	PPIAP67	NA	2	176338637	176339077
ENSG00000237261	Metazoa_SRP	NA	2	14530941	14531223
ENSG00000237264	FTH1P11	NA	8	81521682	81522232
ENSG00000237274	GTF3AP1	NA	9	6195934	6197248
ENSG00000237293		NA	2	75474453	75482579
ENSG00000237303	HIGD1AP8	NA	12	11481383	11481656
ENSG00000237337	ELAVL4-AS1	107984955	1	50174146	50175927
ENSG00000237342		NA	14	98844896	98845597
ENSG00000237354	OR52S1P	NA	11	5076130	5077066
ENSG00000237418		NA	3	196298061	196298215
ENSG00000237419		NA	9	138199777	138224119
ENSG00000237434		NA	9	20331446	20332277
ENSG00000237449	TAAR4P	NA	6	132594398	132595436
ENSG00000237466	MTCO3P41	NA	7	67628022	67628349
ENSG00000237469	TUBB8P10	NA	1	227493029	227495142
ENSG00000237549	RPS6P3	NA	2	101509530	101510222
ENSG00000237551	RPL21P74	NA	7	96283357	96283804
ENSG00000237589	HMGN1P32	NA	19	53767971	53768553
ENSG00000237592	IGKV1OR10-1	NA	10	42185339	42185791
ENSG00000237605	DYRK3-AS1	105372876	1	206634133	206636239
ENSG00000237618	BTBD7P2	NA	10	111322778	111323397
ENSG00000237621	OR9A1P	NA	7	141887148	141888092
ENSG00000237622	ELOCP18	NA	1	68375327	68375663
ENSG00000237630	NIFKP9	NA	2	127170011	127170231
ENSG00000237641	RPL28P2	NA	2	231789481	231789887
ENSG00000237653	PERPP1	NA	3	191952349	191952826
ENSG00000237670	LINC01866	NA	2	16970034	16974497
ENSG00000237702	TRBV3-1	NA	7	142308542	142309048
ENSG00000237718		NA	16	67614381	67616146
ENSG00000237745	RPL22P8	NA	2	107914948	107915286
ENSG00000237770	SPATA31D2P	NA	9	81966564	81972130
ENSG00000237786	GFOD1-AS1	NA	6	13486294	13486852
ENSG00000237804	HNRNPA1P39	NA	2	174310015	174310974
ENSG00000237849	NFYAP1	NA	13	63975451	63976422
ENSG00000237856		NA	2	123065321	123067722
ENSG00000237876	AKR1B1P4	NA	13	45687548	45688469
ENSG00000237885		NA	10	95031640	95032048
ENSG00000237929	RPL31P3	NA	20	31311303	31311962
ENSG00000237930	RPL31P14	NA	2	216785774	216786144
ENSG00000237956	TRIAP1P1	NA	10	27378138	27378362
ENSG00000237961		NA	4	49238032	49245419
ENSG00000237973	MTCO1P12	NA	1	631074	632616
ENSG00000237974		NA	7	117487737	117487929
ENSG00000238004		NA	2	154459857	154460820
ENSG00000238026	TMEM38BP1	NA	3	176113702	176114537
ENSG00000238046	MTND5P22	NA	2	124680722	124680916
ENSG00000238059	HSPE1P21	NA	6	133510386	133510693
ENSG00000238065	LRRC57P1	NA	2	140898423	140899106
ENSG00000238075	RPSAP32	NA	3	617789	618314
ENSG00000238081		NA	1	89289676	89290337
ENSG00000238110		NA	9	87944276	87945023
ENSG00000238118	SLC25A24P2	NA	1	108383736	108421295
ENSG00000238124		NA	7	65463071	65463438
ENSG00000238152	OR7E140P	NA	12	8414780	8415805
ENSG00000238168	IFITM3P5	NA	12	111581379	111581773
ENSG00000238192		NA	22	48139458	48141253
ENSG00000238215		NA	10	72643011	72644650
ENSG00000238236	MTCYBP14	NA	1	235519971	235520685
ENSG00000238256	MTND5P20	NA	1	113576757	113576899
ENSG00000238271	IFNWP19	NA	9	21455484	21456049
ENSG00000238280		NA	10	62682651	62805892
ENSG00000238291		NA	10	90462717	90467952
ENSG00000238297	U3	NA	7	107999791	107999982
ENSG00000238365	RNU7-57P	NA	1	154338743	154338802
ENSG00000238391	RNA5SP233	NA	7	74487428	74487540
ENSG00000238399	MIR2053	100302225	8	112643493	112643583
ENSG00000238405	RNA5SP311	NA	10	46807458	46807573
ENSG00000238440		124903101	12	64355762	64355865
ENSG00000238503	SNORD18	124906141	2	12030303	12030372
ENSG00000238517	MIR1270	100302179	19	20399272	20399354
ENSG00000238575		124904380	18	2555358	2555492
ENSG00000238694		124900893	4	34966241	34966344
ENSG00000238724		124902825	11	114527129	114527232
ENSG00000238724		124905273	11	114527129	114527232
ENSG00000238759	RNU7-155P	NA	17	71298156	71298218
ENSG00000238785	RNU7-92P	NA	20	47904348	47904423
ENSG00000238825	RNVU1-2	NA	1	148388490	148388651
ENSG00000238882	RNU6-329P	NA	9	102256604	102256710
ENSG00000238884	RNU7-85P	124902076	8	79800133	79800195
ENSG00000238898	RNU1-80P	NA	17	77920098	77920258
ENSG00000238917	SNORD10	NA	17	7576811	7576952
ENSG00000238949	RNU7-66P	NA	6	66728843	66728904
ENSG00000238950	RNU7-173P	NA	20	47826969	47827044
ENSG00000239023	RNU1-98P	NA	21	16718998	16719157
ENSG00000239043	SNORD127	NA	14	45110883	45110968
ENSG00000239079		124902828	11	122726208	122726311
ENSG00000239183	SNORA84	100124534	9	92292461	92292593
ENSG00000239190	RNU6-717P	NA	12	133238335	133238438
ENSG00000239212	RPL6P7	NA	3	155657760	155658612
ENSG00000239215	RPL27P12	NA	12	123721246	123721639
ENSG00000239226	MRPS17P3	NA	3	78525101	78525485
ENSG00000239227		NA	3	166861944	166862110
ENSG00000239250	RN7SL271P	NA	3	71827177	71827471
ENSG00000239261	RPL31P41	NA	8	65155407	65155778
ENSG00000239288	BRD7P7	NA	3	109241507	109243125
ENSG00000239293	OR9P1P	NA	7	143047213	143047580
ENSG00000239315	RPL19P13	NA	8	11256020	11256602
ENSG00000239319	RN7SL854P	NA	1	65761058	65761352
ENSG00000239320	RPS29P26	NA	19	39597832	39598002
ENSG00000239335	LLPH-DT	103625681	12	66130751	66134449
ENSG00000239365	RPS26P49	NA	14	104830838	104831171
ENSG00000239383	VPS51P4	NA	3	75590298	75590649
ENSG00000239413	RPS27P23	NA	12	101424441	101424691
ENSG00000239426	OR8F1P	NA	11	124207183	124208112
ENSG00000239432	VPS51P6	NA	3	125756086	125756462
ENSG00000239439	RFKP2	NA	3	112030931	112031649
ENSG00000239471	RN7SL584P	NA	15	20095733	20096029
ENSG00000239516	FLYWCH1P1	NA	3	180827977	180829850
ENSG00000239517		NA	5	74931662	74931817
ENSG00000239547	RN7SL843P	NA	22	17352881	17353177
ENSG00000239555	RN7SL841P	NA	16	55291379	55291675
ENSG00000239568	MTCO3P47	NA	3	72583370	72583535
ENSG00000239570	SETP11	NA	3	151269440	151270129
ENSG00000239571	IGKV2D-30	NA	2	89936859	89937679
ENSG00000239580	RN7SL675P	NA	8	69922751	69923047
ENSG00000239586	MTND1P16	NA	3	106901068	106901965
ENSG00000239617	RPL32P27	NA	12	48903418	48903813
ENSG00000239632	MTND4LP3	NA	3	106895729	106896408
ENSG00000239659	RPL9P31	NA	18	58631259	58632120
ENSG00000239683	RPL7AP67	NA	18	35383354	35384025
ENSG00000239686		NA	14	55282296	55282643
ENSG00000239699	HNRNPA3P8	NA	3	80216261	80217234
ENSG00000239708	RN7SL782P	NA	5	107734773	107735066
ENSG00000239716		NA	3	157976561	157978136
ENSG00000239718	HLTF-AS1	100873945	3	149086332	149102823
ENSG00000239748	RN7SL795P	NA	18	70512727	70513008
ENSG00000239792	CDRT15P5	NA	9	30670964	30671966
ENSG00000239797	RPL21P39	NA	3	145824257	145824739
ENSG00000239823	Y_RNA	NA	17	64390158	64390263
ENSG00000239829	KRT8P25	NA	3	87323268	87324723
ENSG00000239830	RPS4XP22	NA	19	9683294	9684073
ENSG00000239856	RN7SL225P	NA	11	86324012	86324309
ENSG00000239870	RPL21P55	NA	5	67608654	67609130
ENSG00000239888	RN7SL792P	NA	17	15408384	15408688
ENSG00000239912	RPL39P36	NA	19	53413190	53413345
ENSG00000239942	RN7SL394P	NA	10	67825310	67825600
ENSG00000239948	RN7SL368P	NA	19	43660500	43660776
ENSG00000239951	IGKV3-20	NA	2	89142574	89143160
ENSG00000239953	RN7SL273P	NA	6	37361185	37361483
ENSG00000239975	IGKV1D-33	NA	2	89913982	89914545
ENSG00000239981	OR2A15P	NA	7	144118461	144119360
ENSG00000239984	RN7SL420P	NA	1	115606471	115606768
ENSG00000240003	RPL7P24	NA	5	80500332	80501400
ENSG00000240031	OR9A3P	NA	7	141862860	141863737
ENSG00000240034	MTND6P6	NA	3	106900593	106900855
ENSG00000240041	IGHJ4	NA	14	105864215	105864260
ENSG00000240051	RPL23AP10	NA	14	96456576	96457041
ENSG00000240084	MTND4LP10	NA	3	166160414	166160704
ENSG00000240103		NA	17	22527324	22529570
ENSG00000240116	RN7SL303P	NA	8	22977877	22978127
ENSG00000240128	KRT18P43	NA	3	169902980	169904260
ENSG00000240163	RPL36AP44	NA	15	60390371	60390682
ENSG00000240202	RN7SL223P	NA	11	93556913	93557206
ENSG00000240236	HNRNPA1P23	NA	3	122317609	122318741
ENSG00000240255	PSMC1P6	NA	3	87630301	87631619
ENSG00000240271	RPL29P18	NA	8	105011107	105011568
ENSG00000240281		NA	5	41895068	41895599
ENSG00000240309	MTCO1P6	NA	3	89588714	89590097
ENSG00000240328		NA	12	19508904	19509245
ENSG00000240359	UBL5P3	NA	3	63203218	63203448
ENSG00000240374	RN7SL503P	NA	1	35292196	35292498
ENSG00000240382	IGKV1-17	NA	2	89117342	89117844
ENSG00000240418		NA	19	16412684	16413576
ENSG00000240426	RPL36AP18	NA	4	76401251	76401569
ENSG00000240427	RPS26P34	NA	8	81627269	81627617
ENSG00000240441	RPL17P38	NA	12	107719599	107720133
ENSG00000240457	RN7SL472P	NA	14	102077180	102077472
ENSG00000240459		NA	4	112116510	112116903
ENSG00000240478		NA	3	182121884	182142137
ENSG00000240481	RN7SL38P	NA	12	24706788	24707083
ENSG00000240486	RPL23AP54	NA	8	5476548	5476966
ENSG00000240489	SETP14	NA	3	155987304	155988176
ENSG00000240534	RPL34P17	NA	8	52313154	52313500
ENSG00000240542	KRTAP9-1	728318	17	41189887	41190639
ENSG00000240577	RN7SL445P	NA	10	5631463	5631755
ENSG00000240584	RN7SL547P	NA	20	7633562	7633851
ENSG00000240589	RN7SL258P	NA	17	44409059	44409358
ENSG00000240606	RN7SL564P	NA	6	122745280	122745529
ENSG00000240621	OR2AO1P	NA	7	144176740	144177142
ENSG00000240627		NA	5	51275253	51275734
ENSG00000240666	MME-AS1	NA	3	155158370	155183285
ENSG00000240698	RPS2P39	NA	11	108690289	108690956
ENSG00000240718	RN7SL851P	NA	7	6047721	6048023
ENSG00000240724	RPS12P15	NA	8	102503753	102504137
ENSG00000240731		NA	1	1317581	1318689
ENSG00000240766	PLCXD2-AS1	NA	3	111676736	111677433
ENSG00000240767	RN7SL288P	NA	13	46169458	46169748
ENSG00000240791	MTND4LP7	NA	9	92110575	92110868
ENSG00000240824	MTND3P7	NA	3	166160777	166161119
ENSG00000240854	PSMC2P1	NA	3	132175402	132176711
ENSG00000240863	RN7SL645P	NA	16	58199568	58199836
ENSG00000240869	RN7SL128P	NA	6	20421583	20421887
ENSG00000240873	RPS29P22	NA	17	28116239	28116406
ENSG00000240881		NA	11	23520322	23521202
ENSG00000240889	NDUFB2-AS1	100134713	7	140695336	140697103
ENSG00000240912	H2BP3	NA	3	114103249	114103628
ENSG00000240925	RPS20P31	NA	12	120247460	120247791
ENSG00000240951	MTCO2P6	NA	3	89587886	89588570
ENSG00000240959	ST13P14	NA	3	50876712	50877657
ENSG00000240963		NA	1	244375100	244409592
ENSG00000240973		NA	7	115679342	115682669
ENSG00000241018	RCC2P5	NA	3	96753185	96754671
ENSG00000241022	NIPA2P2	NA	3	75084155	75085237
ENSG00000241037	RN7SL335P	NA	4	122087508	122087811
ENSG00000241081	RPL22P2	NA	14	76886377	76886750
ENSG00000241146	RPL7P41	NA	12	52885429	52886385
ENSG00000241156	RN7SL582P	NA	3	116582552	116582830
ENSG00000241174	RN7SL570P	NA	9	69884363	69884654
ENSG00000241179		NA	5	134804778	134805132
ENSG00000241187	RPL21P57	NA	5	154729231	154729694
ENSG00000241203	HMGN2P26	NA	3	167958744	167959082
ENSG00000241204		NA	8	70424125	70424576
ENSG00000241223	RN7SL39P	NA	18	3571215	3571511
ENSG00000241241	KRTAP4-16	85354	17	41101502	41102209
ENSG00000241246	RN7SL302P	NA	9	124607159	124607458
ENSG00000241286	RPL29P25	NA	12	110841538	110842387
ENSG00000241305	ACTG1P13	NA	3	99215224	99216266
ENSG00000241307	RPL7AP24	NA	3	155760617	155761217
ENSG00000241347	RN7SL466P	NA	1	161735808	161736102
ENSG00000241351	IGKV3-11	NA	2	89027171	89027731
ENSG00000241354		NA	14	60602146	60602533
ENSG00000241367	RPL7AP23	NA	3	82319172	82320279
ENSG00000241431	RPL37P6	NA	8	56588407	56588700
ENSG00000241438	CRIPTOP6	NA	3	136155549	136155996
ENSG00000241478	HSPA8P9	NA	3	137880295	137882237
ENSG00000241506	PSMC1P1	NA	3	68635705	68637024
ENSG00000241524	RN7SL632P	NA	2	60831664	60831929
ENSG00000241544	LINC02029	105374177	3	157081465	157088562
ENSG00000241550	RN7SL41P	NA	8	80204606	80204902
ENSG00000241552	RN7SL58P	NA	5	18547312	18547605
ENSG00000241590	RPL17P37	NA	12	118737964	118738511
ENSG00000241622	RARRES2P1	NA	3	75658534	75659014
ENSG00000241634	RPL13P8	NA	3	108543367	108543875
ENSG00000241679		NA	3	143083988	143152387
ENSG00000241693	RN7SL704P	NA	22	38231720	38231993
ENSG00000241756	RN7SL83P	NA	7	38531042	38531338
ENSG00000241757	RN7SL714P	NA	14	98351367	98351664
ENSG00000241776	TMEM183AP5	NA	3	84691681	84692591
ENSG00000241782	RPL21P95	NA	11	77868722	77869195
ENSG00000241785	RN7SL390P	NA	12	54255627	54255910
ENSG00000241787	MTND4P16	NA	3	106894352	106895718
ENSG00000241788	COX6B1P2	NA	17	48713730	48713959
ENSG00000241804	SNRPB2P1	NA	3	59535863	59536415
ENSG00000241808	RPS15AP34	NA	16	63350763	63351149
ENSG00000241809	RPL17P21	NA	5	52903908	52904478
ENSG00000241861	GAPDHP50	NA	3	89047442	89048434
ENSG00000241866	RN7SL401P	NA	18	73744935	73745232
ENSG00000241870		NA	5	181065086	181065677
ENSG00000241888	RPSAP37	NA	5	125966777	125968085
ENSG00000241913	RPS29P21	NA	17	59912197	59912366
ENSG00000241932	RPL35AP34	NA	16	12881170	12881493
ENSG00000241961	RPL17P31	NA	8	67406515	67407072
ENSG00000241963	RN7SL655P	NA	5	154349428	154349725
ENSG00000241964	RN7SL135P	NA	8	63234634	63234911
ENSG00000241965	RPS2P25	NA	5	85762559	85763138
ENSG00000242036	CYCSP56	NA	3	167956311	167956616
ENSG00000242060	RPS3AP49	NA	18	60149576	60150365
ENSG00000242080	RPL36AP20	NA	5	152495718	152496017
ENSG00000242097		NA	3	151759747	151762011
ENSG00000242145		NA	3	81208190	81208941
ENSG00000242158	RN7SL361P	NA	2	60640705	60641002
ENSG00000242170	RN7SL329P	NA	8	125270604	125270902
ENSG00000242197		NA	4	40491733	40492024
ENSG00000242241	RN7SL306P	NA	7	128970734	128971029
ENSG00000242244	ATP5MC1P3	NA	3	138889255	138889957
ENSG00000242262	RPL15P7	NA	4	47706372	47706987
ENSG00000242326	MCUR1P2	NA	3	166181313	166181820
ENSG00000242329		NA	12	12840804	12841079
ENSG00000242352	FAM91A3P	NA	1	143766540	143769083
ENSG00000242417	RPL18P1	NA	14	48489883	48490434
ENSG00000242439		NA	17	30830901	30831318
ENSG00000242456	MTCO3P38	NA	3	166161203	166161968
ENSG00000242461	RPS15AP32	NA	12	113054062	113054435
ENSG00000242483	RN7SL293P	NA	8	11379395	11379675
ENSG00000242509	RN7SL156P	NA	20	36870099	36870402
ENSG00000242527		NA	11	27483850	27484128
ENSG00000242531		NA	3	122416882	122417012
ENSG00000242534	IGKV2D-28	NA	2	89959979	89960748
ENSG00000242560	RN7SL797P	NA	6	96282567	96282863
ENSG00000242573	ACTR3P3	NA	3	101163094	101163986
ENSG00000242575	TUBAP13	NA	2	153420677	153421957
ENSG00000242580	IGKV1D-43	NA	2	90209873	90210529
ENSG00000242598	MED28P8	NA	1	81557121	81557832
ENSG00000242602	RPL35AP13	NA	5	72878868	72879185
ENSG00000242614	RN7SL164P	NA	13	96169545	96169847
ENSG00000242638	RN7SL294P	NA	3	75182754	75183048
ENSG00000242640	RPS29P11	NA	4	25678850	25679020
ENSG00000242653	RN7SL132P	NA	7	34753424	34753719
ENSG00000242668	RN7SL317P	NA	19	53629713	53630041
ENSG00000242671	LINC02010	NA	3	146921795	146927429
ENSG00000242692	RPS27AP1	NA	17	10258762	10259232
ENSG00000242699	RN7SL516P	NA	2	29681027	29681323
ENSG00000242729		NA	11	41538434	41538986
ENSG00000242771	TRBV5-2	NA	7	142372640	142372912
ENSG00000242807	RPL26P31	NA	11	93052395	93052827
ENSG00000242816		NA	3	117719859	117794384
ENSG00000242828		NA	3	80602716	80788963
ENSG00000242836	MTCO3P35	NA	3	106896891	106897671
ENSG00000242850	RPL23AP68	NA	12	87169985	87170429
ENSG00000242853	RN7SL749P	NA	10	119212857	119213146
ENSG00000242887	IGHJ3	NA	14	105864587	105864635
ENSG00000242894	RN7SL634P	NA	14	104013642	104013933
ENSG00000242915	SNRPGP7	NA	2	28460256	28460361
ENSG00000242941	RPL12P7	NA	14	68693090	68693583
ENSG00000242951		NA	14	75595805	75596206
ENSG00000242953		NA	3	75395404	75395536
ENSG00000242968	SULT1D1P2	NA	3	136808551	136809623
ENSG00000242971	RN7SL233P	NA	18	21793883	21794159
ENSG00000242979	RPS15AP18	NA	5	179933805	179934196
ENSG00000242985	RN7SL50P	NA	18	8471831	8472128
ENSG00000243014	PTMAP8	NA	3	117026698	117027039
ENSG00000243029	RN7SL635P	NA	2	65545401	65545696
ENSG00000243035	RN7SL810P	NA	13	77947497	77947772
ENSG00000243044		NA	3	162601627	162601792
ENSG00000243049	RN7SL33P	NA	17	2557753	2558094
ENSG00000243050	RPL30P10	NA	8	57392546	57392882
ENSG00000243066	RN7SL842P	NA	19	14588357	14588656
ENSG00000243094	RPL32P2	NA	15	34085911	34086314
ENSG00000243099	RPL17P27	NA	7	138688980	138689522
ENSG00000243103	RN7SL452P	NA	14	50637691	50637981
ENSG00000243115	RN7SL849P	NA	9	12764761	12765055
ENSG00000243122		NA	15	37490691	37491103
ENSG00000243136	RN7SL22P	NA	9	35671776	35672044
ENSG00000243154	SYPL1P1	NA	3	154651656	154652423
ENSG00000243155		NA	1	180944042	180976482
ENSG00000243160	RPL7AP32	NA	5	79529302	79530093
ENSG00000243164	RPL31P48	NA	12	73648666	73649039
ENSG00000243171		NA	8	105287830	105288365
ENSG00000243195	TUBBP11	NA	3	103630661	103630912
ENSG00000243199	RPL6P10	NA	4	65573459	65574328
ENSG00000243230		NA	7	129209775	129213545
ENSG00000243274	RN7SL571P	NA	13	76134931	76135225
ENSG00000243297	RPL31P61	NA	19	36901742	36902117
ENSG00000243303		NA	18	21854640	21854987
ENSG00000243352	RN7SL8P	NA	7	104911928	104912193
ENSG00000243373	RN7SL173P	NA	6	158437797	158438088
ENSG00000243378	PLA2G10P1	NA	3	182691928	182692285
ENSG00000243404	RPL35AP32	NA	15	66446455	66446777
ENSG00000243410	PSMD6-AS1	109729140	3	64011964	64016246
ENSG00000243424	RN7SL107P	NA	8	80613544	80613826
ENSG00000243426	RN7SL454P	NA	17	78532813	78533055
ENSG00000243477	NAA80	24142	3	50296402	50299416
ENSG00000243488	RN7SL337P	NA	19	14584095	14584395
ENSG00000243494	RPL36AP50	NA	19	54973817	54974417
ENSG00000243510	RN7SL111P	NA	2	118016385	118016669
ENSG00000243516	RPL12P40	NA	18	37672689	37673176
ENSG00000243541	RN7SL104P	NA	2	15950689	15950981
ENSG00000243549	RN7SL705P	NA	18	62650308	62650601
ENSG00000243560	RN7SL364P	NA	19	46688797	46689068
ENSG00000243562	RN7SL838P	NA	11	440399	440693
ENSG00000243581	RPS29P25	NA	19	39590981	39591151
ENSG00000243593	LINC02049	101926983	3	120811502	120908140
ENSG00000243593	LINC02049	105374069	3	120811502	120908140
ENSG00000243621		NA	7	111394875	111395043
ENSG00000243650	RN7SL834P	NA	2	230507101	230507386
ENSG00000243658	MTND5P16	NA	3	106898889	106900591
ENSG00000243671	RN7SL761P	NA	13	68693804	68694081
ENSG00000243675	RPL35AP9	NA	3	158763431	158763753
ENSG00000243702	RN7SL638P	NA	20	18592330	18592619
ENSG00000243711	RPL21P116	NA	15	78863247	78863729
ENSG00000243720	RPL21P127	NA	18	3406342	3406818
ENSG00000243723	RN7SL393P	NA	2	158447166	158447461
ENSG00000243744	RPL29P13	NA	5	13637919	13638381
ENSG00000243746	EEF1A1P10	NA	7	144647186	144648575
ENSG00000243782	RN7SL78P	NA	10	87832818	87833098
ENSG00000243802		NA	11	47191181	47191542
ENSG00000243813		NA	3	121099108	121099774
ENSG00000243828		NA	6	64733199	64733837
ENSG00000243830	RPL15P17	NA	12	8460618	8461232
ENSG00000243853	ALDH7A1P3	NA	7	150541754	150542098
ENSG00000243855	RPL12P5	NA	14	30791098	30791489
ENSG00000243859	RPL5P17	NA	5	85464434	85465310
ENSG00000243861		NA	3	154511535	154539309
ENSG00000243883	RN7SL419P	NA	4	153381729	153382015
ENSG00000243889	TRBV8-1	NA	7	142358639	142358917
ENSG00000243900	RN7SL320P	NA	13	51469753	51470047
ENSG00000243959	RN7SL684P	NA	5	176547433	176547726
ENSG00000243960		NA	1	111438638	111441364
ENSG00000243968	RN7SL402P	NA	19	35881890	35882153
ENSG00000243977	H3P13	NA	3	179649494	179650200
ENSG00000243988	RPS24P17	NA	16	56906534	56906956
ENSG00000243991	RN7SL447P	NA	3	193740471	193740715
ENSG00000244002	RPSAP39	NA	4	80161129	80162011
ENSG00000244003	RN7SL143P	NA	16	58770524	58770820
ENSG00000244019	RPS2P24	NA	5	77545397	77546266
ENSG00000244031	RPS3AP17	NA	4	29962644	29963758
ENSG00000244033	RN7SL228P	NA	8	117017946	117018248
ENSG00000244034	RN7SL424P	NA	4	55063738	55064026
ENSG00000244039	FAM20BP1	NA	3	169931998	169933229
ENSG00000244048	RPS18P6	NA	3	95171920	95172377
ENSG00000244056	RN7SL417P	NA	15	84394072	84394336
ENSG00000244065	MARK2P17	NA	3	128843564	128844404
ENSG00000244066	RN7SL148P	NA	1	244103932	244104210
ENSG00000244076		NA	5	80315671	80315826
ENSG00000244099	RPS23P3	NA	4	66431092	66431521
ENSG00000244112	RN7SL508P	NA	12	118993857	118994159
ENSG00000244116	IGKV2-28	NA	2	89221698	89222461
ENSG00000244131	RPSAP51	NA	12	8742428	8743072
ENSG00000244169	RN7SL120P	NA	3	1065580	1065875
ENSG00000244217	RPS4XP10	NA	8	94352923	94353653
ENSG00000244237		NA	14	69561019	69561470
ENSG00000244249	RPS2P19	NA	3	159386756	159387440
ENSG00000244253	RPS29P24	NA	19	39588955	39589125
ENSG00000244265	SIAH2-AS1	NA	3	150761926	151080726
ENSG00000244281		NA	3	81366990	81368021
ENSG00000244297	RN7SL465P	NA	6	38744086	38744386
ENSG00000244314	RN7SL36P	NA	3	195146728	195147003
ENSG00000244318	RN7SL252P	NA	7	96940068	96940364
ENSG00000244321	LINC01326	NA	3	166569693	166570763
ENSG00000244326	RN7SL814P	NA	5	74317986	74318285
ENSG00000244329	UBA52P9	NA	18	27355406	27355764
ENSG00000244332		NA	10	94577439	94611238
ENSG00000244355	LY6G6D	58530	6	31715348	31717919
ENSG00000244355	LY6G6D	110599563	6	31715348	31717919
ENSG00000244399	RN7SL251P	NA	2	85442495	85442791
ENSG00000244413	RPL23AP56	NA	8	134978827	134979279
ENSG00000244422	RPL38P3	NA	4	54976159	54976371
ENSG00000244425	RN7SL268P	NA	22	23879493	23879790
ENSG00000244437	IGKV3-15	NA	2	89085177	89085787
ENSG00000244461	LINC02077	NA	3	78038695	78050355
ENSG00000244512	RN7SL28P	NA	4	184278936	184279233
